year,region_id,region_name,region_ons_code,road_category_id,road_category_name,link_length_km,link_length_miles,all_motor_vehicles
2016,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,43800000
2016,8,Yorkshire and the Humber,E12000003,3,TA,268.7,166.96,1942200000
2016,8,Yorkshire and the Humber,E12000003,4,PA,3072.2,1908.98,8978300000
2016,8,Yorkshire and the Humber,E12000003,5,M,28323.37,17599.33,9953200000
2016,9,South East,E12000008,1,TM,644,400.16,14569900000
2016,9,South East,E12000008,2,PM,10.6,6.59,180000000
2016,9,South East,E12000008,3,TA,672.2,417.69,6981200000
2016,9,South East,E12000008,4,PA,4566.8,2837.68,15629700000
2016,9,South East,E12000008,5,M,42175.87,26206.87,16923400000
2016,10,West Midlands,E12000005,1,TM,428.8,266.44,8259200000
2016,10,West Midlands,E12000005,2,PM,3.2,1.99,64200000
2016,10,West Midlands,E12000005,3,TA,440.8,273.9,2943200000
2016,10,West Midlands,E12000005,4,PA,3118,1937.44,9089300000
2016,10,West Midlands,E12000005,5,M,29153.21,18114.96,11540900000
2016,11,North East,E12000001,1,TM,55.6,34.55,695700000
2016,11,North East,E12000001,2,PM,2.4,1.49,36400000
2016,11,North East,E12000001,3,TA,341.2,212.01,2635600000
2016,11,North East,E12000001,4,PA,1429.3,888.13,4130300000
2016,11,North East,E12000001,5,M,14456.73,8983,4269200000
2017,1,South West,E12000009,1,TM,327.3,203.37,5912600000
2017,1,South West,E12000009,2,PM,0,0,0
2017,1,South West,E12000009,3,TA,738.8,459.07,4516100000
2017,1,South West,E12000009,4,PA,4221.8,2623.3,10451600000
2017,1,South West,E12000009,5,M,45068.49,28004.26,14423200000
2017,2,East Midlands,E12000004,1,TM,199.9,124.21,4362000000
2017,2,East Midlands,E12000004,2,PM,0,0,0
2017,2,East Midlands,E12000004,3,TA,590.1,366.67,5296900000
2017,2,East Midlands,E12000004,4,PA,3294.4,2047.05,8794500000
2017,2,East Midlands,E12000004,5,M,27604.85,17152.86,10212200000
2017,3,Scotland,S92000003,1,TM,461.3,286.64,5004300000
2017,3,Scotland,S92000003,2,PM,0,0,0
2017,3,Scotland,S92000003,3,TA,2793.9,1736.05,6498900000
2017,3,Scotland,S92000003,4,PA,7478.7,4647.05,7986600000
2017,3,Scotland,S92000003,5,M,48551.5,30168.5,10181600000
2017,4,Wales,W92000004,1,TM,141.8,88.11,2334100000
2017,4,Wales,W92000004,2,PM,0,0,0
2017,4,Wales,W92000004,3,TA,1538.3,955.86,4605700000
2017,4,Wales,W92000004,4,PA,2658,1651.6,4940800000
2017,4,Wales,W92000004,5,M,29521.32,18343.7,6763700000
2017,5,North West,E12000002,1,TM,630.2,391.59,11619200000
2017,5,North West,E12000002,2,PM,23.5,14.6,296300000
2017,5,North West,E12000002,3,TA,294.3,182.87,1531600000
2017,5,North West,E12000002,4,PA,3729,2317.09,10909800000
2017,5,North West,E12000002,5,M,32470.11,20175.99,11039800000
2017,6,London,E12000007,1,TM,60.1,37.34,1558600000
2017,6,London,E12000007,2,PM,0,0,0
2017,6,London,E12000007,3,TA,1.3,0.81,10400000
2017,6,London,E12000007,4,PA,1716.5,1066.58,10385200000
2017,6,London,E12000007,5,M,13064.12,8117.67,8101100000
2017,7,East of England,E12000006,1,TM,263.3,163.61,6169900000
2017,7,East of England,E12000006,2,PM,0,0,0
2017,7,East of England,E12000006,3,TA,779.6,484.42,7243500000
2017,7,East of England,E12000006,4,PA,3108.6,1931.59,10667200000
2017,7,East of England,E12000006,5,M,35900.09,22307.28,13803100000
2017,8,Yorkshire and the Humber,E12000003,1,TM,418.2,259.86,7203600000
2017,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,43100000
2017,8,Yorkshire and the Humber,E12000003,3,TA,276.7,171.93,2013800000
2017,8,Yorkshire and the Humber,E12000003,4,PA,3085.3,1917.12,8966600000
2017,8,Yorkshire and the Humber,E12000003,5,M,28315.29,17594.31,9851800000
2017,9,South East,E12000008,1,TM,645.7,401.22,14651800000
2017,9,South East,E12000008,2,PM,10.6,6.59,174900000
2017,9,South East,E12000008,3,TA,679.4,422.16,7123300000
2017,9,South East,E12000008,4,PA,4565.5,2836.87,15599400000
2017,9,South East,E12000008,5,M,42277.88,26270.26,17065600000
2017,10,West Midlands,E12000005,1,TM,440.6,273.78,8486800000
2017,10,West Midlands,E12000005,2,PM,3.8,2.36,75300000
2017,10,West Midlands,E12000005,3,TA,440.7,273.84,2943900000
2017,10,West Midlands,E12000005,4,PA,3123.7,1940.98,9117500000
2017,10,West Midlands,E12000005,5,M,29187,18135.96,11575800000
2017,11,North East,E12000001,1,TM,55.6,34.55,716400000
2017,11,North East,E12000001,2,PM,2.8,1.74,42300000
2017,11,North East,E12000001,3,TA,347.4,215.86,2734700000
2017,11,North East,E12000001,4,PA,1434.2,891.17,4119200000
2017,11,North East,E12000001,5,M,14494.04,9006.18,4377600000
2018,1,South West,E12000009,1,TM,327.7,203.62,5943900000
2018,1,South West,E12000009,2,PM,0,0,0
2018,1,South West,E12000009,3,TA,745.3,463.11,4571000000
2018,1,South West,E12000009,4,PA,4247.6,2639.34,10564500000
2018,1,South West,E12000009,5,M,44994.9,27958.53,14196000000
2018,2,East Midlands,E12000004,1,TM,199.9,124.21,4364400000
2018,2,East Midlands,E12000004,2,PM,0,0,0
2018,2,East Midlands,E12000004,3,TA,599.7,372.64,5386200000
2018,2,East Midlands,E12000004,4,PA,3326,2066.68,8925800000
2018,2,East Midlands,E12000004,5,M,27581.24,17138.19,10241300000
2018,3,Scotland,S92000003,1,TM,476.4,296.02,5293100000
2018,3,Scotland,S92000003,2,PM,0,0,0
2018,3,Scotland,S92000003,3,TA,2918.3,1813.35,6594500000
2018,3,Scotland,S92000003,4,PA,7397.2,4596.41,7684800000
2018,3,Scotland,S92000003,5,M,48508.77,30141.95,10176200000
2018,4,Wales,W92000004,1,TM,141.8,88.11,2337700000
2018,4,Wales,W92000004,2,PM,0,0,0
2018,4,Wales,W92000004,3,TA,1551.5,964.06,4716700000
2018,4,Wales,W92000004,4,PA,2675.6,1662.54,5025700000
2018,4,Wales,W92000004,5,M,29460.04,18305.62,6848500000
2018,5,North West,E12000002,1,TM,633,393.33,11591400000
2018,5,North West,E12000002,2,PM,23.3,14.48,295700000
2018,5,North West,E12000002,3,TA,299.3,185.98,1581600000
2018,5,North West,E12000002,4,PA,3782.8,2350.52,11063100000
2018,5,North West,E12000002,5,M,32475.58,20179.39,11304600000
2018,6,London,E12000007,1,TM,60.3,37.47,1593900000
2018,6,London,E12000007,2,PM,0,0,0
2018,6,London,E12000007,3,TA,1.6,0.99,13100000
2018,6,London,E12000007,4,PA,1745.5,1084.6,10699500000
2018,6,London,E12000007,5,M,13000.33,8078.03,7686300000
2018,7,East of England,E12000006,1,TM,265,164.66,6264300000
2018,7,East of England,E12000006,2,PM,0,0,0
2018,7,East of England,E12000006,3,TA,793.9,493.31,7424400000
2018,7,East of England,E12000006,4,PA,3166.1,1967.32,10964000000
2018,7,East of England,E12000006,5,M,35778.13,22231.5,13193600000
2018,8,Yorkshire and the Humber,E12000003,1,TM,431.2,267.94,7303000000
2018,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,42800000
2018,8,Yorkshire and the Humber,E12000003,3,TA,272,169.01,1921900000
2018,8,Yorkshire and the Humber,E12000003,4,PA,3144.9,1954.15,9058600000
2018,8,Yorkshire and the Humber,E12000003,5,M,28159.7,17497.63,10249400000
2018,9,South East,E12000008,1,TM,647.3,402.21,14588200000
2018,9,South East,E12000008,2,PM,10.6,6.59,174200000
2018,9,South East,E12000008,3,TA,689.9,428.68,7273200000
2018,9,South East,E12000008,4,PA,4603.4,2860.42,15845600000
2018,9,South East,E12000008,5,M,42292.15,26279.12,16606900000
2018,10,West Midlands,E12000005,1,TM,440.8,273.9,8394000000
2018,10,West Midlands,E12000005,2,PM,3.8,2.36,74800000
2018,10,West Midlands,E12000005,3,TA,449.7,279.43,3027000000
2018,10,West Midlands,E12000005,4,PA,3165.1,1966.7,9288000000
2018,10,West Midlands,E12000005,5,M,29164.72,18122.12,11587200000
2018,11,North East,E12000001,1,TM,55.6,34.55,719900000
2018,11,North East,E12000001,2,PM,2.8,1.74,42000000
2018,11,North East,E12000001,3,TA,350.4,217.73,2763100000
2018,11,North East,E12000001,4,PA,1453.9,903.41,4178900000
2018,11,North East,E12000001,5,M,14502.38,9011.36,4528600000
2019,1,South West,E12000009,1,TM,327.9,203.75,6142100000
2019,1,South West,E12000009,2,PM,0,0,0
2019,1,South West,E12000009,3,TA,747.5,464.47,4733500000
2019,1,South West,E12000009,4,PA,4253.7,2643.13,10683300000
2019,1,South West,E12000009,5,M,45044.65,27989.45,14474600000
2019,2,East Midlands,E12000004,1,TM,199.9,124.21,4599900000
2019,2,East Midlands,E12000004,2,PM,0,0,0
2019,2,East Midlands,E12000004,3,TA,602,374.07,5546300000
2019,2,East Midlands,E12000004,4,PA,3315.4,2060.09,8980600000
2019,2,East Midlands,E12000004,5,M,27662.71,17188.81,10362000000
2019,3,Scotland,S92000003,1,TM,475.6,295.52,5377400000
2019,3,Scotland,S92000003,2,PM,0,0,0
2019,3,Scotland,S92000003,3,TA,2952.5,1834.6,6733300000
2019,3,Scotland,S92000003,4,PA,7409.7,4604.17,7872400000
2019,3,Scotland,S92000003,5,M,48515.44,30146.1,10058500000
2019,4,Wales,W92000004,1,TM,142,88.23,2384800000
2019,4,Wales,W92000004,2,PM,0,0,0
2019,4,Wales,W92000004,3,TA,1551.4,964,4716500000
2019,4,Wales,W92000004,4,PA,2683.3,1667.33,5078200000
2019,4,Wales,W92000004,5,M,29461.37,18306.45,6901700000
2019,5,North West,E12000002,1,TM,632.6,393.08,11968000000
2019,5,North West,E12000002,2,PM,23.3,14.48,307900000
2019,5,North West,E12000002,3,TA,299.6,186.16,1613900000
2019,5,North West,E12000002,4,PA,3793,2356.86,11168000000
2019,5,North West,E12000002,5,M,32539.15,20218.89,11523400000
2019,6,London,E12000007,1,TM,60.3,37.47,1608200000
2019,6,London,E12000007,2,PM,0,0,0
2019,6,London,E12000007,3,TA,1.6,0.99,13100000
2019,6,London,E12000007,4,PA,1747.5,1085.85,10631600000
2019,6,London,E12000007,5,M,13005.45,8081.21,8011500000
2019,7,East of England,E12000006,1,TM,265,164.66,6291100000
2019,7,East of England,E12000006,2,PM,0,0,0
2019,7,East of England,E12000006,3,TA,793.7,493.18,7566100000
2019,7,East of England,E12000006,4,PA,3171.7,1970.8,11046800000
2019,7,East of England,E12000006,5,M,35817.39,22255.89,13060900000
2019,8,Yorkshire and the Humber,E12000003,1,TM,440.3,273.59,7702000000
2019,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,44200000
2019,8,Yorkshire and the Humber,E12000003,3,TA,262.5,163.11,1907900000
2019,8,Yorkshire and the Humber,E12000003,4,PA,3145,1954.21,9124300000
2019,8,Yorkshire and the Humber,E12000003,5,M,28168.74,17503.24,10177300000
2019,9,South East,E12000008,1,TM,648.9,403.21,14564600000
2019,9,South East,E12000008,2,PM,10.6,6.59,164200000
2019,9,South East,E12000008,3,TA,691.8,429.86,7286500000
2019,9,South East,E12000008,4,PA,4613.9,2866.94,15904900000
2019,9,South East,E12000008,5,M,42419.69,26358.37,16967500000
2019,10,West Midlands,E12000005,1,TM,440.8,273.9,8486500000
2019,10,West Midlands,E12000005,2,PM,3.8,2.36,80500000
2019,10,West Midlands,E12000005,3,TA,451.6,280.61,3125500000
2019,10,West Midlands,E12000005,4,PA,3166,1967.26,9347800000
2019,10,West Midlands,E12000005,5,M,29231.29,18163.48,11557500000
2019,11,North East,E12000001,1,TM,55.6,34.55,739500000
2019,11,North East,E12000001,2,PM,2.8,1.74,38100000
2019,11,North East,E12000001,3,TA,351,218.1,2932200000
2019,11,North East,E12000001,4,PA,1454.1,903.54,4187100000
2019,11,North East,E12000001,5,M,14538.49,9033.8,4802500000
2020,1,South West,E12000009,1,TM,327.9,203.75,4437000000
2020,1,South West,E12000009,2,PM,0,0,0
2020,1,South West,E12000009,3,TA,747.5,464.47,3450200000
2020,1,South West,E12000009,4,PA,4255.4,2644.18,8193200000
2020,1,South West,E12000009,5,M,45177.08,28071.74,11754300000
2020,2,East Midlands,E12000004,1,TM,199.9,124.21,3364200000
2020,2,East Midlands,E12000004,2,PM,0,0,0
2020,2,East Midlands,E12000004,3,TA,606,376.55,4104200000
2020,2,East Midlands,E12000004,4,PA,3316.2,2060.59,6927800000
2020,2,East Midlands,E12000004,5,M,27754.01,17245.54,8969600000
2020,3,Scotland,S92000003,1,TM,476.1,295.83,3914200000
2020,3,Scotland,S92000003,2,PM,0,0,0
2020,3,Scotland,S92000003,3,TA,2954,1835.53,4935800000
2020,3,Scotland,S92000003,4,PA,7411.6,4605.35,5987000000
2020,3,Scotland,S92000003,5,M,48432.21,30094.38,8331500000
2020,4,Wales,W92000004,1,TM,142,88.23,1711100000
2020,4,Wales,W92000004,2,PM,0,0,0
2020,4,Wales,W92000004,3,TA,1552.2,964.49,3258600000
2020,4,Wales,W92000004,4,PA,2682.4,1666.77,3885500000
2020,4,Wales,W92000004,5,M,29474.47,18314.59,5717900000
2020,5,North West,E12000002,1,TM,634,393.95,9072000000
2020,5,North West,E12000002,2,PM,23.3,14.48,275000000
2020,5,North West,E12000002,3,TA,301,187.03,1185500000
2020,5,North West,E12000002,4,PA,3787.5,2353.44,8721600000
2020,5,North West,E12000002,5,M,32605,20259.81,9868800000
2020,6,London,E12000007,1,TM,60.3,37.47,1223500000
2020,6,London,E12000007,2,PM,0,0,0
2020,6,London,E12000007,3,TA,1.6,0.99,7600000
2020,6,London,E12000007,4,PA,1749.9,1087.34,8834400000
2020,6,London,E12000007,5,M,12994.52,8074.42,6548100000
2020,7,East of England,E12000006,1,TM,265,164.66,5117500000
2020,7,East of England,E12000006,2,PM,0,0,0
2020,7,East of England,E12000006,3,TA,819,508.9,5954900000
2020,7,East of England,E12000006,4,PA,3183,1977.82,8724100000
2020,7,East of England,E12000006,5,M,35950.57,22338.65,10582800000
2020,8,Yorkshire and the Humber,E12000003,1,TM,440.3,273.59,5869600000
2020,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,34100000
2020,8,Yorkshire and the Humber,E12000003,3,TA,262.9,163.36,1427200000
2020,8,Yorkshire and the Humber,E12000003,4,PA,3146,1954.83,7087900000
2020,8,Yorkshire and the Humber,E12000003,5,M,28241.84,17548.67,8704700000
2020,9,South East,E12000008,1,TM,649.3,403.46,10639300000
2020,9,South East,E12000008,2,PM,10.6,6.59,112800000
2020,9,South East,E12000008,3,TA,695.6,432.23,5422600000
2020,9,South East,E12000008,4,PA,4613,2866.39,12300100000
2020,9,South East,E12000008,5,M,42579.27,26457.53,13943900000
2020,10,West Midlands,E12000005,1,TM,440.8,273.9,6267700000
2020,10,West Midlands,E12000005,2,PM,3.8,2.36,56000000
2020,10,West Midlands,E12000005,3,TA,453,281.48,2306900000
2020,10,West Midlands,E12000005,4,PA,3166.1,1967.32,7238100000
2020,10,West Midlands,E12000005,5,M,29332.35,18226.28,9355300000
2020,11,North East,E12000001,1,TM,55.6,34.55,552800000
2020,11,North East,E12000001,2,PM,2.8,1.74,28300000
2020,11,North East,E12000001,3,TA,351,218.1,2155500000
2020,11,North East,E12000001,4,PA,1455.7,904.53,3284000000
2020,11,North East,E12000001,5,M,14572.29,9054.8,4049200000
2021,1,South West,E12000009,1,TM,327.9,203.75,5269800000
2021,1,South West,E12000009,2,PM,0,0,0
2021,1,South West,E12000009,3,TA,747.5,464.47,4078800000
2021,1,South West,E12000009,4,PA,4254.9,2643.87,9168900000
2021,1,South West,E12000009,5,M,45236.04,28108.37,13091800000
2021,2,East Midlands,E12000004,1,TM,199.9,124.21,3834800000
2021,2,East Midlands,E12000004,2,PM,0,0,0
2021,2,East Midlands,E12000004,3,TA,619.8,385.13,4924700000
2021,2,East Midlands,E12000004,4,PA,3324.9,2066,7751300000
2021,2,East Midlands,E12000004,5,M,27809.46,17280,9753000000
2021,3,Scotland,S92000003,1,TM,475.3,295.34,4615500000
2021,3,Scotland,S92000003,2,PM,0,0,0
2021,3,Scotland,S92000003,3,TA,2954,1835.53,5874400000
2021,3,Scotland,S92000003,4,PA,7405.4,4601.5,6565900000
2021,3,Scotland,S92000003,5,M,48427.56,30091.49,9647600000
2021,4,Wales,W92000004,1,TM,142,88.23,1988000000
2021,4,Wales,W92000004,2,PM,0,0,0
2021,4,Wales,W92000004,3,TA,1552.1,964.43,3906300000
2021,4,Wales,W92000004,4,PA,2683.1,1667.2,4289900000
2021,4,Wales,W92000004,5,M,29453.75,18301.71,6301800000
2021,5,North West,E12000002,1,TM,634,393.95,10451200000
2021,5,North West,E12000002,2,PM,22.7,14.11,312800000
2021,5,North West,E12000002,3,TA,301.2,187.16,1362200000
2021,5,North West,E12000002,4,PA,3789.2,2354.5,9738300000
2021,5,North West,E12000002,5,M,32656.96,20292.09,10632000000
2021,6,London,E12000007,1,TM,60.3,37.47,1329600000
2021,6,London,E12000007,2,PM,0,0,0
2021,6,London,E12000007,3,TA,1.6,0.99,8900000
2021,6,London,E12000007,4,PA,1750.1,1087.46,9445800000
2021,6,London,E12000007,5,M,12996.32,8075.54,7668900000
2021,7,East of England,E12000006,1,TM,265.3,164.85,5438800000
2021,7,East of England,E12000006,2,PM,0,0,0
2021,7,East of England,E12000006,3,TA,799,496.48,6628100000
2021,7,East of England,E12000006,4,PA,3210,1994.6,9685900000
2021,7,East of England,E12000006,5,M,36019.99,22381.78,11975100000
2021,8,Yorkshire and the Humber,E12000003,1,TM,441.5,274.34,6832700000
2021,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,37300000
2021,8,Yorkshire and the Humber,E12000003,3,TA,262.5,163.11,1650000000
2021,8,Yorkshire and the Humber,E12000003,4,PA,3141.1,1951.79,7839100000
2021,8,Yorkshire and the Humber,E12000003,5,M,28275.06,17569.31,9037500000
2021,9,South East,E12000008,1,TM,649.5,403.58,11979800000
2021,9,South East,E12000008,2,PM,10.6,6.59,124100000
2021,9,South East,E12000008,3,TA,696.1,432.54,6272800000
2021,9,South East,E12000008,4,PA,4613.9,2866.94,13698000000
2021,9,South East,E12000008,5,M,42709.45,26538.42,14830600000
2021,10,West Midlands,E12000005,1,TM,441.2,274.15,7283500000
2021,10,West Midlands,E12000005,2,PM,3.8,2.36,59700000
2021,10,West Midlands,E12000005,3,TA,455.2,282.85,2648800000
2021,10,West Midlands,E12000005,4,PA,3167,1967.88,8034900000
2021,10,West Midlands,E12000005,5,M,29387.26,18260.4,10274100000
2021,11,North East,E12000001,1,TM,55.6,34.55,674900000
2021,11,North East,E12000001,2,PM,2.8,1.74,31000000
2021,11,North East,E12000001,3,TA,351.5,218.41,2491100000
2021,11,North East,E12000001,4,PA,1456,904.72,3670400000
2021,11,North East,E12000001,5,M,14594.84,9068.81,4347900000
2022,1,South West,E12000009,1,TM,327.9,203.75,5906800000
2022,1,South West,E12000009,2,PM,0,0,0
2022,1,South West,E12000009,3,TA,750.1,466.09,4533800000
2022,1,South West,E12000009,4,PA,4256.7,2644.99,10023300000
2022,1,South West,E12000009,5,M,44492.66,27646.46,13406000000
2022,2,East Midlands,E12000004,1,TM,199.9,124.21,4346100000
2022,2,East Midlands,E12000004,2,PM,0,0,0
2022,2,East Midlands,E12000004,3,TA,619.8,385.13,5586000000
2022,2,East Midlands,E12000004,4,PA,3323.7,2065.25,8457200000
2022,2,East Midlands,E12000004,5,M,27056.36,16812.04,10371400000
2022,3,Scotland,S92000003,1,TM,479.2,297.76,5163700000
2022,3,Scotland,S92000003,2,PM,0,0,0
2022,3,Scotland,S92000003,3,TA,2959.9,1839.2,6564400000
2022,3,Scotland,S92000003,4,PA,7406.8,4602.37,7110700000
2022,3,Scotland,S92000003,5,M,48562.77,30175.51,10339100000
2022,4,Wales,W92000004,1,TM,142,88.23,2270100000
2022,4,Wales,W92000004,2,PM,0,0,0
2022,4,Wales,W92000004,3,TA,1563.6,971.58,4532400000
2022,4,Wales,W92000004,4,PA,2685.2,1668.51,4645600000
2022,4,Wales,W92000004,5,M,29491.99,18325.47,6705500000
2022,5,North West,E12000002,1,TM,633.9,393.89,11697700000
2022,5,North West,E12000002,2,PM,22.7,14.11,334600000
2022,5,North West,E12000002,3,TA,303,188.28,1510700000
2022,5,North West,E12000002,4,PA,3793.1,2356.92,10558100000
2022,5,North West,E12000002,5,M,32066.84,19925.41,11021500000
2022,6,London,E12000007,1,TM,60.3,37.47,1511400000
2022,6,London,E12000007,2,PM,0,0,0
2022,6,London,E12000007,3,TA,1.6,0.99,11000000
2022,6,London,E12000007,4,PA,1749.4,1087.03,9839100000
2022,6,London,E12000007,5,M,13001.39,8078.69,7727900000
2022,7,East of England,E12000006,1,TM,269.9,167.71,6296200000
2022,7,East of England,E12000006,2,PM,0,0,0
2022,7,East of England,E12000006,3,TA,800.5,497.41,7457600000
2022,7,East of England,E12000006,4,PA,3216.5,1998.64,10605900000
2022,7,East of England,E12000006,5,M,35293.37,21930.28,12711900000
2022,8,Yorkshire and the Humber,E12000003,1,TM,441.7,274.46,7541100000
2022,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,40800000
2022,8,Yorkshire and the Humber,E12000003,3,TA,262.5,163.11,1802900000
2022,8,Yorkshire and the Humber,E12000003,4,PA,3148.7,1956.51,8537700000
2022,8,Yorkshire and the Humber,E12000003,5,M,27325.56,16979.32,9352000000
2022,9,South East,E12000008,1,TM,649.5,403.58,13835400000
2022,9,South East,E12000008,2,PM,10.5,6.52,151500000
2022,9,South East,E12000008,3,TA,697.9,433.65,6948600000
2022,9,South East,E12000008,4,PA,4613.4,2866.63,14819500000
2022,9,South East,E12000008,5,M,42247.75,26251.53,15865200000
2022,10,West Midlands,E12000005,1,TM,441.2,274.15,8299200000
2022,10,West Midlands,E12000005,2,PM,3.8,2.36,71400000
2022,10,West Midlands,E12000005,3,TA,455.9,283.28,2918500000
2022,10,West Midlands,E12000005,4,PA,3172.2,1971.11,8722600000
2022,10,West Midlands,E12000005,5,M,29121.68,18095.37,11246500000
2022,11,North East,E12000001,1,TM,55.6,34.55,738300000
2022,11,North East,E12000001,2,PM,2.8,1.74,44800000
2022,11,North East,E12000001,3,TA,353.1,219.41,2783700000
2022,11,North East,E12000001,4,PA,1457.5,905.65,4000300000
2022,11,North East,E12000001,5,M,14491.18,9004.4,4711600000
2023,1,South West,E12000009,1,TM,327.9,203.75,6016000000
2023,1,South West,E12000009,2,PM,0,0,0
2023,1,South West,E12000009,3,TA,750.1,466.09,4670200000
2023,1,South West,E12000009,4,PA,4260.6,2647.41,10325300000
2023,1,South West,E12000009,5,M,44597.12,27711.37,13671900000
2023,2,East Midlands,E12000004,1,TM,199.9,124.21,4475300000
2023,2,East Midlands,E12000004,2,PM,0,0,0
2023,2,East Midlands,E12000004,3,TA,620.9,385.81,5667500000
2023,2,East Midlands,E12000004,4,PA,3325.5,2066.37,8661200000
2023,2,East Midlands,E12000004,5,M,27157.74,16875.04,10568600000
2023,3,Scotland,S92000003,1,TM,480,298.26,5388800000
2023,3,Scotland,S92000003,2,PM,0,0,0
2023,3,Scotland,S92000003,3,TA,2951,1833.67,6690000000
2023,3,Scotland,S92000003,4,PA,7412.6,4605.98,7276000000
2023,3,Scotland,S92000003,5,M,48686.89,30252.63,10482300000
2023,4,Wales,W92000004,1,TM,142,88.23,2308800000
2023,4,Wales,W92000004,2,PM,0,0,0
2023,4,Wales,W92000004,3,TA,1555.5,966.54,4640000000
2023,4,Wales,W92000004,4,PA,2695.2,1674.72,4812900000
2023,4,Wales,W92000004,5,M,29524.87,18345.9,6737400000
2023,5,North West,E12000002,1,TM,635.2,394.69,11912700000
2023,5,North West,E12000002,2,PM,22.7,14.11,312100000
2023,5,North West,E12000002,3,TA,303.2,188.4,1565200000
2023,5,North West,E12000002,4,PA,3796.6,2359.1,10865200000
2023,5,North West,E12000002,5,M,32162.6,19984.91,11261200000
2023,6,London,E12000007,1,TM,60.3,37.47,1556300000
2023,6,London,E12000007,2,PM,0,0,0
2023,6,London,E12000007,3,TA,1.6,0.99,12400000
2023,6,London,E12000007,4,PA,1750.8,1087.9,9785100000
2023,6,London,E12000007,5,M,13004.69,8080.74,7842800000
2023,7,East of England,E12000006,1,TM,272.8,169.51,6485900000
2023,7,East of England,E12000006,2,PM,0,0,0
2023,7,East of England,E12000006,3,TA,800.5,497.41,7524300000
2023,7,East of England,E12000006,4,PA,3223.7,2003.11,10980300000
2023,7,East of England,E12000006,5,M,35415.8,22006.36,12910800000
2023,8,Yorkshire and the Humber,E12000003,1,TM,441.7,274.46,7706000000
2023,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,41500000
2023,8,Yorkshire and the Humber,E12000003,3,TA,261.8,162.67,1833400000
2023,8,Yorkshire and the Humber,E12000003,4,PA,3149.4,1956.95,8835700000
2023,8,Yorkshire and the Humber,E12000003,5,M,27403.41,17027.69,9462300000
2023,9,South East,E12000008,1,TM,649.5,403.58,14194600000
2023,9,South East,E12000008,2,PM,10.5,6.52,153900000
2023,9,South East,E12000008,3,TA,697.9,433.65,7049800000
2023,9,South East,E12000008,4,PA,4617.2,2869,15305700000
2023,9,South East,E12000008,5,M,42398.97,26345.5,16119000000
2023,10,West Midlands,E12000005,1,TM,441.2,274.15,8448800000
2023,10,West Midlands,E12000005,2,PM,3.8,2.36,77600000
2023,10,West Midlands,E12000005,3,TA,457.1,284.03,3042300000
2023,10,West Midlands,E12000005,4,PA,3169,1969.13,8957900000
2023,10,West Midlands,E12000005,5,M,29207.53,18148.72,11494000000
2023,11,North East,E12000001,1,TM,55.6,34.55,756900000
2023,11,North East,E12000001,2,PM,2.8,1.74,46100000
2023,11,North East,E12000001,3,TA,353.8,219.84,2928700000
2023,11,North East,E12000001,4,PA,1457.2,905.46,4131700000
2023,11,North East,E12000001,5,M,14534.3,9031.2,4804100000
